Symbol,Call/Put,Expiration,Strike Price,Volume,Matched,Routed,Bid Size,Bid Price,Ask Size,Ask Price,Last Price
RDDT,P,2026-02-20,180.0000,5,5,0,0,0.0,0,0.0,19.1000
XSP,P,2025-12-19,658.0000,5,5,0,0,0.0,0,0.0,5.0400
MVIS,C,2026-02-20,3.0000,5,5,0,0,0.0,0,0.0,0.1500
TSLA,C,2025-11-14,385.0000,5,5,0,0,0.0,0,0.0,45.9400
XSP,P,2025-11-25,659.0000,5,5,0,0,0.0,0,0.0,1.3100
RKLB,P,2025-12-19,60.0000,5,5,0,0,0.0,0,0.0,11.9700
RGTI,C,2025-11-21,43.0000,5,5,0,0,0.0,0,0.0,0.2500
VRT,P,2025-12-12,165.0000,5,5,0,0,0.0,0,0.0,7.3000
AMAT,P,2027-12-17,125.0000,5,5,0,0,0.0,0,0.0,8.2700
WDC,C,2025-12-05,170.0000,5,5,0,0,0.0,0,0.0,12.0900
RDDT,P,2025-12-12,195.0000,5,5,0,0,0.0,0,0.0,11.9000
TMUS,C,2025-11-14,207.5000,5,5,0,0,0.0,0,0.0,7.2500
XSP,C,2025-11-28,694.0000,5,5,0,0,0.0,0,0.0,3.4800
ALNY,C,2025-11-21,510.0000,5,0,5,0,0.0,0,0.0,0.5500
TMUS,P,2025-11-21,202.5000,5,5,0,0,0.0,0,0.0,0.6000
ALAB,C,2025-12-19,180.0000,5,5,0,0,0.0,0,0.0,8.4900
RDDT,P,2025-11-14,235.0000,5,5,0,0,0.0,0,0.0,33.7500
ANET,C,2025-12-19,135.0000,5,5,0,0,0.0,0,0.0,8.3700
SLVP,C,2025-11-21,30.0000,5,5,0,0,0.0,0,0.0,0.2500
NVDA,P,2026-01-16,188.0000,5,5,0,0,0.0,0,0.0,11.7600
WULF,C,2025-12-05,12.5000,5,5,0,0,0.0,0,0.0,1.4300
WFC,C,2025-12-19,80.0000,5,5,0,0,0.0,0,0.0,9.2500
ALB,C,2025-11-14,120.0000,5,5,0,0,0.0,0,0.0,0.1600
ALAB,C,2025-11-14,167.5000,5,5,0,0,0.0,0,0.0,1.2000
XSP,P,2025-12-05,720.0000,5,5,0,0,0.0,0,0.0,35.3900
AMAT,P,2025-11-21,200.0000,5,5,0,0,0.0,0,0.0,0.9500
VST,C,2025-12-19,200.0000,5,5,0,0,0.0,0,0.0,5.2800
VST,P,2026-03-20,110.0000,5,5,0,0,0.0,0,0.0,1.8600
ALNT,C,2025-11-21,55.0000,5,5,0,0,0.0,0,0.0,1.4500
META,C,2025-11-14,900.0000,5,5,0,0,0.0,0,0.0,0.0100
RDDT,P,2025-11-21,170.0000,5,5,0,0,0.0,0,0.0,0.6900
WULF,P,2025-11-14,12.5000,5,5,0,0,0.0,0,0.0,0.4000
VLO,C,2026-06-18,180.0000,5,5,0,0,0.0,0,0.0,18.3000
SLV,P,2025-11-26,46.5000,5,5,0,0,0.0,0,0.0,0.6700
ALB,C,2026-03-20,105.0000,5,5,0,0,0.0,0,0.0,18.0000
AFRM,P,2025-11-21,73.0000,5,5,0,0,0.0,0,0.0,1.0800
NVDA,P,2025-12-19,171.0000,5,5,0,0,0.0,0,0.0,3.6600
ALAB,C,2025-12-26,180.0000,5,5,0,0,0.0,0,0.0,11.8800
TSLA,C,2025-11-14,390.0000,5,5,0,0,0.0,0,0.0,40.6700
WFC,P,2025-12-19,82.5000,5,5,0,0,0.0,0,0.0,1.1300
SOXS,P,2025-12-12,3.0000,5,5,0,0,0.0,0,0.0,0.1700
VRT,P,2025-12-05,175.0000,5,5,0,0,0.0,0,0.0,10.0200
VXX,P,2026-01-16,34.0000,5,5,0,0,0.0,0,0.0,4.5700
VXX,P,2025-11-21,30.0000,5,5,0,0,0.0,0,0.0,0.0400
SMCI,P,2025-12-26,43.0000,5,5,0,0,0.0,0,0.0,6.2500
META,C,2025-11-14,800.0000,5,5,0,0,0.0,0,0.0,0.0400
ALT,C,2025-11-28,4.0000,5,5,0,0,0.0,0,0.0,0.3700
ALAB,C,2025-12-19,165.0000,5,5,0,0,0.0,0,0.0,13.3100
VXX,P,2025-12-19,34.0000,5,5,0,0,0.0,0,0.0,3.6100
ARM,P,2028-01-21,75.0000,5,5,0,0,0.0,0,0.0,9.0000
ALB,P,2026-01-16,85.0000,5,5,0,0,0.0,0,0.0,2.0400
AMAT,P,2028-01-21,125.0000,5,5,0,0,0.0,0,0.0,8.5200
SMH,C,2025-12-05,335.0000,5,5,0,0,0.0,0,0.0,27.0800
META,C,2025-11-14,790.0000,5,5,0,0,0.0,0,0.0,0.0500
ANF,P,2025-11-14,64.0000,5,5,0,0,0.0,0,0.0,0.1000
AKAM,C,2025-11-21,80.0000,5,5,0,0,0.0,0,0.0,10.6000
ALAB,C,2026-01-16,190.0000,5,5,0,0,0.0,0,0.0,10.4600
NVDA,P,2026-03-20,165.0000,5,5,0,0,0.0,0,0.0,8.7000
RGTI,P,2025-12-05,29.0000,5,5,0,0,0.0,0,0.0,3.3500
ALNT,C,2025-12-19,55.0000,5,5,0,0,0.0,0,0.0,3.5000
RGTI,P,2025-12-05,33.0000,5,5,0,0,0.0,0,0.0,5.3200
ALAB,P,2025-11-28,172.5000,5,5,0,0,0.0,0,0.0,21.2200
TSLL,C,2027-01-15,40.0000,5,5,0,0,0.0,0,0.0,5.2500
VRT,C,2026-05-15,145.0000,5,5,0,0,0.0,0,0.0,48.7400
RUN,C,2025-11-14,1.0000,5,5,0,0,0.0,0,0.0,18.5300
RKLB,C,2025-11-21,68.0000,5,5,0,0,0.0,0,0.0,0.1600
ALAB,C,2027-01-15,130.0000,5,5,0,0,0.0,0,0.0,64.4400
VLO,P,2025-11-14,175.0000,5,5,0,0,0.0,0,0.0,0.7800
ALAB,C,2025-12-19,175.0000,5,5,0,0,0.0,0,0.0,11.2700
TQQQ,C,2025-12-19,130.0000,5,5,0,0,0.0,0,0.0,2.2000
WMT,P,2025-12-05,92.0000,5,5,0,0,0.0,0,0.0,0.3600
RGTI,P,2025-12-19,40.0000,5,5,0,0,0.0,0,0.0,11.8700
TOST,C,2026-01-16,45.0000,5,5,0,0,0.0,0,0.0,0.7600
ALGN,C,2025-12-12,165.0000,5,5,0,0,0.0,0,0.0,0.5500
AMKR,C,2025-12-19,34.0000,5,5,0,0,0.0,0,0.0,2.7900
WMT,C,2025-12-26,110.0000,5,5,0,0,0.0,0,0.0,1.6200
XSP,P,2025-11-18,664.0000,5,5,0,0,0.0,0,0.0,0.3800
WMT,P,2025-12-26,96.0000,5,5,0,0,0.0,0,0.0,1.1900
ASO,C,2025-11-14,46.0000,5,5,0,0,0.0,0,0.0,0.4900
SIVR,P,2025-11-21,50.0000,5,5,0,0,0.0,0,0.0,1.2400
WULF,C,2026-06-18,25.0000,5,5,0,0,0.0,0,0.0,1.4600
RDDT,P,2025-12-05,210.0000,5,5,0,0,0.0,0,0.0,17.8700
ANF,P,2025-11-14,69.0000,5,5,0,0,0.0,0,0.0,0.5800
META,P,2025-11-21,530.0000,5,5,0,0,0.0,0,0.0,0.2700
AMDL,C,2026-03-20,21.0000,5,5,0,0,0.0,0,0.0,7.9600
ALB,P,2026-09-18,85.0000,5,5,0,0,0.0,0,0.0,10.1900
ANY,C,2025-12-19,1.0000,5,5,0,0,0.0,0,0.0,0.0600
TEM,C,2025-11-14,82.0000,5,5,0,0,0.0,0,0.0,0.0300
TQQQ,C,2025-11-14,104.0000,5,5,0,0,0.0,0,0.0,7.2300
AMDL,C,2025-11-14,26.0000,5,5,0,0,0.0,0,0.0,0.2600
RIVN,P,2025-11-14,11.0000,5,5,0,0,0.0,0,0.0,0.0100
ALC,C,2025-11-21,82.5000,5,5,0,0,0.0,0,0.0,1.0500
NET,C,2025-12-12,245.0000,5,5,0,0,0.0,0,0.0,6.8000
AMDL,C,2026-06-18,17.0000,5,5,0,0,0.0,0,0.0,10.8200
RIVN,P,2026-12-18,15.0000,5,5,0,0,0.0,0,0.0,3.2400
AMDL,C,2026-03-20,10.0000,5,5,0,0,0.0,0,0.0,14.0000
RIVN,P,2025-12-26,15.5000,5,5,0,0,0.0,0,0.0,0.8900
XSP,P,2025-11-21,599.0000,5,5,0,0,0.0,0,0.0,0.0900
SE,C,2025-11-14,149.0000,5,5,0,0,0.0,0,0.0,1.1800
AMDL,C,2025-11-14,19.0000,5,5,0,0,0.0,0,0.0,5.1000
AMDL,C,2025-11-28,22.0000,5,5,0,0,0.0,0,0.0,3.3500
SIVR,C,2025-11-21,46.0000,5,5,0,0,0.0,0,0.0,4.3900
TLRY,C,2025-12-26,2.0000,5,5,0,0,0.0,0,0.0,0.0400
SCHW,C,2025-11-21,88.0000,5,5,0,0,0.0,0,0.0,9.3600
RIVN,C,2025-12-19,12.5000,5,5,0,0,0.0,0,0.0,4.6900
WULF,C,2026-02-20,16.0000,5,5,0,0,0.0,0,0.0,1.5300
AMLX,P,2026-01-16,10.0000,5,5,0,0,0.0,0,0.0,0.5000
SIVR,C,2025-11-21,51.0000,5,5,0,0,0.0,0,0.0,0.7800
WFC,C,2025-12-12,94.0000,5,5,0,0,0.0,0,0.0,0.6100
ALB,P,2026-09-18,80.0000,5,5,0,0,0.0,0,0.0,8.3200
WFC,C,2025-11-21,93.0000,5,5,0,0,0.0,0,0.0,0.1500
SMH,C,2027-12-17,510.0000,5,5,0,0,0.0,0,0.0,29.6800
SLV,P,2026-05-15,42.0000,5,5,0,0,0.0,0,0.0,1.8200
SLV,P,2026-03-31,37.5000,5,5,0,0,0.0,0,0.0,0.4500
VLO,C,2026-01-16,170.0000,5,5,0,0,0.0,0,0.0,14.4200
ALK,C,2027-01-15,95.0000,5,5,0,0,0.0,0,0.0,0.7500
SMH,C,2028-01-21,510.0000,5,5,0,0,0.0,0,0.0,30.3000
TSLL,P,2025-11-14,22.5000,5,5,0,0,0.0,0,0.0,3.7600
SMH,C,2028-01-21,500.0000,5,5,0,0,0.0,0,0.0,32.1500
VLO,C,2026-09-18,135.0000,5,5,0,0,0.0,0,0.0,50.3100
ALAB,C,2025-12-12,240.0000,5,5,0,0,0.0,0,0.0,1.6500
TQQQ,C,2026-06-18,110.0000,5,5,0,0,0.0,0,0.0,23.6000
WDC,P,2025-11-14,175.0000,5,5,0,0,0.0,0,0.0,10.3800
AMAT,P,2025-12-19,170.0000,5,5,0,0,0.0,0,0.0,0.7100
SIVR,C,2025-11-21,47.0000,5,5,0,0,0.0,0,0.0,2.7500
META,P,2025-11-21,390.0000,5,5,0,0,0.0,0,0.0,0.0100
ALAB,C,2025-11-28,180.0000,5,5,0,0,0.0,0,0.0,3.2700
TLT,P,2026-09-18,85.0000,5,5,0,0,0.0,0,0.0,2.1400
AMZU,C,2025-11-21,36.0000,5,5,0,0,0.0,0,0.0,6.3300
RIVN,C,2025-11-14,10.5000,5,5,0,0,0.0,0,0.0,6.6200
SE,C,2025-11-28,160.0000,5,5,0,0,0.0,0,0.0,1.5600
NAK,C,2025-11-21,3.0000,5,5,0,0,0.0,0,0.0,0.0300
XSP,P,2025-12-11,645.0000,5,5,0,0,0.0,0,0.0,2.4800
ANET,P,2026-01-16,155.0000,5,5,0,0,0.0,0,0.0,23.6700
SLV,C,2025-11-14,52.5000,5,5,0,0,0.0,0,0.0,0.0500
TLT,P,2026-03-20,85.0000,5,5,0,0,0.0,0,0.0,0.8500
TLT,P,2026-05-15,81.0000,5,5,0,0,0.0,0,0.0,0.6400
ALAB,C,2027-01-15,120.0000,5,5,0,0,0.0,0,0.0,69.0200
ALGM,P,2026-02-20,22.5000,5,5,0,0,0.0,0,0.0,1.2000
ALB,P,2027-01-15,130.0000,5,5,0,0,0.0,0,0.0,39.0000
META,P,2025-11-21,505.0000,5,5,0,0,0.0,0,0.0,0.1900
TLT,P,2025-12-12,85.5000,5,5,0,0,0.0,0,0.0,0.1300
SE,C,2025-12-19,200.0000,5,5,0,0,0.0,0,0.0,0.3100
TLT,C,2026-02-20,92.0000,5,5,0,0,0.0,0,0.0,1.6500
SE,P,2025-11-14,134.0000,5,5,0,0,0.0,0,0.0,0.1000
AMD,C,2026-09-18,260.0000,5,5,0,0,0.0,0,0.0,58.7500
META,C,2025-11-21,707.5000,5,5,0,0,0.0,0,0.0,0.4400
ALB,C,2025-11-28,116.0000,5,5,0,0,0.0,0,0.0,2.2500
AMD,P,2026-02-20,350.0000,5,5,0,0,0.0,0,0.0,95.9000
VLO,C,2026-06-18,175.0000,5,5,0,0,0.0,0,0.0,20.8000
ALB,P,2025-11-14,103.0000,5,5,0,0,0.0,0,0.0,0.5900
SE,C,2025-12-19,165.0000,5,5,0,0,0.0,0,0.0,2.5100
MU,P,2025-12-12,190.0000,5,5,0,0,0.0,0,0.0,2.3300
RDDT,P,2025-12-19,195.0000,5,5,0,0,0.0,0,0.0,13.0000
AMD,P,2026-12-18,180.0000,5,5,0,0,0.0,0,0.0,19.2200
RGTI,C,2025-12-12,28.0000,5,5,0,0,0.0,0,0.0,3.8700
AMDL,C,2025-11-14,20.5000,5,5,0,0,0.0,0,0.0,3.2300
RGTI,C,2025-12-12,33.0000,5,5,0,0,0.0,0,0.0,3.0300
WDC,P,2025-12-05,128.0000,5,5,0,0,0.0,0,0.0,1.1800
AMGN,C,2026-01-16,360.0000,5,5,0,0,0.0,0,0.0,4.8000
AMD,C,2026-09-18,530.0000,5,5,0,0,0.0,0,0.0,9.4500
MP,P,2026-02-20,70.0000,5,5,0,0,0.0,0,0.0,16.2800
WDC,C,2025-12-19,170.0000,5,5,0,0,0.0,0,0.0,13.6000
AMD,C,2027-12-17,240.0000,5,5,0,0,0.0,0,0.0,101.2000
VST,P,2025-12-05,175.0000,5,5,0,0,0.0,0,0.0,7.8400
TMUS,P,2025-12-19,195.0000,5,5,0,0,0.0,0,0.0,1.5800
SLV,P,2025-11-26,42.0000,5,5,0,0,0.0,0,0.0,0.0800
MP,P,2025-11-14,56.0000,5,5,0,0,0.0,0,0.0,0.3100
RGTI,C,2025-12-19,33.0000,5,5,0,0,0.0,0,0.0,2.9200
WDC,C,2025-12-19,175.0000,5,5,0,0,0.0,0,0.0,11.9000
RGTI,C,2025-11-28,33.5000,5,5,0,0,0.0,0,0.0,1.1200
AMAT,P,2025-12-19,195.0000,5,5,0,0,0.0,0,0.0,2.5900
ALB,C,2027-01-15,35.0000,5,5,0,0,0.0,0,0.0,75.0000
XSP,C,2025-11-26,701.0000,5,5,0,0,0.0,0,0.0,1.4900
WDC,C,2026-01-16,165.0000,5,5,0,0,0.0,0,0.0,22.0700
AMSC,P,2025-12-19,30.0000,5,5,0,0,0.0,0,0.0,1.4200
RGTI,C,2027-01-15,45.0000,5,5,0,0,0.0,0,0.0,9.9400
TSLL,C,2025-11-21,31.0000,5,5,0,0,0.0,0,0.0,0.0300
ANET,P,2025-12-19,120.0000,5,5,0,0,0.0,0,0.0,2.5200
VRT,C,2025-11-14,202.5000,5,5,0,0,0.0,0,0.0,0.0900
VRT,P,2025-12-19,140.0000,5,5,0,0,0.0,0,0.0,2.1600
AMAT,C,2026-06-18,220.0000,5,5,0,0,0.0,0,0.0,38.6800
SBUX,C,2025-12-26,90.0000,5,5,0,0,0.0,0,0.0,2.6100
RKLB,C,2025-11-14,48.0000,5,5,0,0,0.0,0,0.0,6.9600
TSLA,C,2028-01-21,470.0000,5,5,0,0,0.0,0,0.0,143.0500
RDDT,P,2025-11-14,197.5000,5,5,0,0,0.0,0,0.0,3.2400
NEGG1,C,2026-01-16,0.5000,5,5,0,0,0.0,0,0.0,4.0000
AMSC,C,2026-02-20,50.0000,5,5,0,0,0.0,0,0.0,2.5900
AMSC,P,2025-12-19,26.0000,5,5,0,0,0.0,0,0.0,0.4900
AMSC,C,2025-12-19,50.0000,5,5,0,0,0.0,0,0.0,0.6400
AMC,C,2027-01-15,4.5000,5,5,0,0,0.0,0,0.0,0.4800
MP,P,2025-11-28,80.0000,5,5,0,0,0.0,0,0.0,19.0500
XSP,C,2025-11-21,660.0000,5,5,0,0,0.0,0,0.0,25.5500
APO,C,2025-11-14,116.0000,5,5,0,0,0.0,0,0.0,18.4500
SBET,C,2025-11-28,16.0000,5,5,0,0,0.0,0,0.0,0.0700
AMGN,C,2026-06-18,370.0000,5,5,0,0,0.0,0,0.0,15.3000
XSP,P,2025-11-20,640.0000,5,5,0,0,0.0,0,0.0,0.2500
RKLB,P,2026-04-17,50.0000,5,5,0,0,0.0,0,0.0,10.8000
RGTI,P,2025-11-28,29.5000,5,5,0,0,0.0,0,0.0,2.8100
ALL,C,2027-01-15,200.0000,5,5,0,0,0.0,0,0.0,28.1100
XSP,P,2025-11-20,669.0000,5,5,0,0,0.0,0,0.0,1.5400
ALAB,C,2025-11-14,195.0000,5,5,0,0,0.0,0,0.0,0.1500
MU,C,2025-12-05,250.0000,5,5,0,0,0.0,0,0.0,12.9900
ALAB,P,2027-01-15,170.0000,5,5,0,0,0.0,0,0.0,55.0000
MRK,P,2026-04-17,75.0000,5,5,0,0,0.0,0,0.0,1.4800
APP,C,2026-06-18,600.0000,5,5,0,0,0.0,0,0.0,124.4700
SIL,C,2025-12-19,57.0000,5,5,0,0,0.0,0,0.0,14.4000
VG,C,2026-04-17,10.0000,5,5,0,0,0.0,0,0.0,0.9700
ANET,P,2025-12-19,125.0000,5,5,0,0,0.0,0,0.0,3.8400
RGTI,P,2025-11-21,36.0000,5,5,0,0,0.0,0,0.0,7.1100
ANET,P,2025-12-05,141.0000,5,5,0,0,0.0,0,0.0,10.3300
VTV,C,2025-11-21,186.0000,5,5,0,0,0.0,0,0.0,3.8000
WFC,C,2025-12-12,90.0000,5,5,0,0,0.0,0,0.0,2.0600
AMZU,P,2025-11-21,35.0000,5,5,0,0,0.0,0,0.0,0.1900
AMAT,P,2025-12-19,220.0000,5,5,0,0,0.0,0,0.0,9.0600
AMAT,C,2025-12-12,260.0000,5,5,0,0,0.0,0,0.0,3.6000
VFC,P,2025-11-28,17.0000,5,5,0,0,0.0,0,0.0,1.7000
SMH,P,2025-12-05,315.0000,5,5,0,0,0.0,0,0.0,1.9500
AMD,C,2025-12-12,325.0000,5,5,0,0,0.0,0,0.0,2.2800
ALB,P,2026-01-16,120.0000,5,5,0,0,0.0,0,0.0,16.5500
ALB,C,2025-11-21,104.0000,5,5,0,0,0.0,0,0.0,7.5900
AMD,C,2026-01-16,195.0000,5,5,0,0,0.0,0,0.0,65.0000
XSP,P,2025-11-19,693.0000,5,5,0,0,0.0,0,0.0,9.4200
SBET,P,2025-11-21,11.0000,5,5,0,0,0.0,0,0.0,0.5700
SMH,P,2025-12-05,320.0000,5,5,0,0,0.0,0,0.0,2.5400
VSCO,P,2025-12-19,34.0000,5,5,0,0,0.0,0,0.0,2.5900
TLT,P,2025-11-28,86.5000,5,5,0,0,0.0,0,0.0,0.0600
RDDT,C,2025-12-19,210.0000,5,5,0,0,0.0,0,0.0,14.6000
AMD,C,2026-04-17,320.0000,5,5,0,0,0.0,0,0.0,22.1000
RVPH,C,2026-03-20,1.5000,5,5,0,0,0.0,0,0.0,0.1600
TSLL,P,2025-11-14,24.0000,5,5,0,0,0.0,0,0.0,5.1600
RR,C,2025-12-05,7.0000,5,5,0,0,0.0,0,0.0,0.0300
SLV,P,2026-03-31,33.5000,5,5,0,0,0.0,0,0.0,0.1500
NFLU,P,2025-11-21,45.0000,5,5,0,0,0.0,0,0.0,0.5100
SMH,P,2025-11-28,335.0000,5,5,0,0,0.0,0,0.0,3.8200
AMD,P,2026-01-16,280.0000,5,5,0,0,0.0,0,0.0,37.0000
WHR,C,2025-12-19,67.5000,5,5,0,0,0.0,0,0.0,3.1100
AMD,C,2027-06-17,185.0000,5,5,0,0,0.0,0,0.0,111.6600
RKLB,C,2026-12-18,55.0000,5,5,0,0,0.0,0,0.0,17.3400
SMH,C,2027-12-17,500.0000,5,5,0,0,0.0,0,0.0,31.4700
AMD,C,2027-06-17,430.0000,5,5,0,0,0.0,0,0.0,39.5900
AGX,C,2026-02-20,360.0000,5,5,0,0,0.0,0,0.0,51.5200
RKLB,C,2025-12-26,51.0000,5,5,0,0,0.0,0,0.0,5.5500
APLD,P,2026-04-17,10.0000,5,5,0,0,0.0,0,0.0,0.5700
XSP,P,2025-12-01,646.0000,5,5,0,0,0.0,0,0.0,1.0800
RKLB,P,2026-01-16,40.0000,5,5,0,0,0.0,0,0.0,2.2700
RKLB,C,2025-12-19,40.0000,5,5,0,0,0.0,0,0.0,11.8000
AMD,C,2025-11-21,317.5000,5,5,0,0,0.0,0,0.0,0.2500
RKLB,P,2025-11-14,42.5000,5,5,0,0,0.0,0,0.0,0.0900
MP,C,2025-11-14,72.0000,5,5,0,0,0.0,0,0.0,0.0500
AGX,C,2026-01-16,200.0000,5,5,0,0,0.0,0,0.0,164.2000
RKLB,C,2025-12-12,48.0000,5,5,0,0,0.0,0,0.0,6.6100
AMD,C,2026-12-18,280.0000,5,5,0,0,0.0,0,0.0,55.4500
RKLB,P,2025-11-28,53.0000,5,5,0,0,0.0,0,0.0,5.3500
WDC,C,2026-09-18,85.0000,5,5,0,0,0.0,0,0.0,89.5500
AMD,C,2027-06-17,260.0000,5,5,0,0,0.0,0,0.0,78.6700
AMD,P,2026-02-20,180.0000,5,5,0,0,0.0,0,0.0,3.9500
AMD,P,2027-01-15,90.0000,5,5,0,0,0.0,0,0.0,2.5300
RKLB,C,2025-12-26,67.0000,5,5,0,0,0.0,0,0.0,2.4500
ALB,C,2026-01-16,150.0000,5,5,0,0,0.0,0,0.0,1.4300
TSLL,P,2025-12-12,15.0000,5,5,0,0,0.0,0,0.0,0.5700
RKLB,P,2026-01-16,45.0000,5,5,0,0,0.0,0,0.0,4.3900
WDC,C,2025-11-28,172.5000,5,5,0,0,0.0,0,0.0,9.2100
AMD,C,2026-03-20,340.0000,5,5,0,0,0.0,0,0.0,14.7200
SCO,C,2026-01-16,16.0000,5,5,0,0,0.0,0,0.0,3.2100
WDC,P,2025-11-14,140.0000,5,5,0,0,0.0,0,0.0,0.0800
RPHS,C,2025-11-21,9.0000,5,5,0,0,0.0,0,0.0,1.2000
AVGO,C,2025-12-12,350.0000,5,5,0,0,0.0,0,0.0,24.5500
RUM,C,2026-04-17,8.0000,5,5,0,0,0.0,0,0.0,0.6500
RUM,P,2025-11-14,6.5000,5,5,0,0,0.0,0,0.0,0.5700
TMUS,P,2025-11-14,205.0000,5,5,0,0,0.0,0,0.0,0.2300
TMUS,P,2025-11-14,190.0000,5,5,0,0,0.0,0,0.0,0.1200
TSLL,P,2027-01-15,19.7000,5,5,0,0,0.0,0,0.0,8.9500
SLV,C,2025-12-05,43.5000,5,5,0,0,0.0,0,0.0,4.4700
TMUS,C,2027-01-15,280.0000,5,5,0,0,0.0,0,0.0,8.5000
SABR,P,2026-12-18,2.0000,5,5,0,0,0.0,0,0.0,0.7500
AMD,C,2025-12-05,400.0000,5,5,0,0,0.0,0,0.0,0.1000
TSM,P,2025-11-14,302.5000,5,5,0,0,0.0,0,0.0,11.4700
AMD,P,2025-12-05,195.0000,5,5,0,0,0.0,0,0.0,0.6400
TEVA,C,2025-11-14,25.0000,5,5,0,0,0.0,0,0.0,0.8100
AMD,C,2026-02-20,450.0000,5,5,0,0,0.0,0,0.0,2.4000
AMZN,P,2026-02-20,250.0000,5,5,0,0,0.0,0,0.0,18.8300
AMD,P,2026-03-20,250.0000,5,5,0,0,0.0,0,0.0,28.4000
WMT,P,2025-12-26,93.0000,5,5,0,0,0.0,0,0.0,0.7000
SMH,C,2025-12-05,355.0000,5,5,0,0,0.0,0,0.0,13.7800
AMD,P,2026-03-20,155.0000,5,5,0,0,0.0,0,0.0,2.4900
TQQQ,P,2026-01-16,110.0000,5,5,0,0,0.0,0,0.0,10.8400
RSP,C,2026-01-16,100.0000,5,5,0,0,0.0,0,0.0,90.5000
SERV,P,2025-12-19,13.0000,5,5,0,0,0.0,0,0.0,3.1300
AMD,C,2027-01-15,210.0000,5,5,0,0,0.0,0,0.0,91.3400
TLT,C,2025-12-19,85.0000,5,5,0,0,0.0,0,0.0,5.3800
RSP,P,2026-01-16,200.0000,5,5,0,0,0.0,0,0.0,9.9000
RSP,C,2025-12-19,190.0000,5,5,0,0,0.0,0,0.0,4.0900
AMZN,C,2025-12-05,190.0000,5,5,0,0,0.0,0,0.0,59.1700
AMD,C,2025-12-26,280.0000,5,5,0,0,0.0,0,0.0,13.5000
SDGR,P,2026-06-18,25.0000,5,5,0,0,0.0,0,0.0,8.2200
SDGR,P,2026-01-16,25.0000,5,5,0,0,0.0,0,0.0,7.1000
AMD,P,2026-01-16,310.0000,5,5,0,0,0.0,0,0.0,58.5500
RGTI,C,2026-01-16,25.0000,5,5,0,0,0.0,0,0.0,7.5000
SLV,P,2025-11-26,42.5000,5,5,0,0,0.0,0,0.0,0.0900
SEDG,C,2025-12-19,55.0000,5,5,0,0,0.0,0,0.0,1.8000
NEBX,C,2025-12-19,55.0000,5,5,0,0,0.0,0,0.0,7.3600
AMD,P,2027-06-17,170.0000,5,5,0,0,0.0,0,0.0,22.5500
AMD,P,2027-01-15,175.0000,5,5,0,0,0.0,0,0.0,18.3800
AMD,C,2026-04-17,200.0000,5,5,0,0,0.0,0,0.0,70.6000
RGTI,P,2025-12-05,32.0000,5,5,0,0,0.0,0,0.0,5.3500
AMD,C,2026-03-20,70.0000,5,5,0,0,0.0,0,0.0,193.6300
WMT,C,2026-06-18,115.0000,5,5,0,0,0.0,0,0.0,4.4600
RGTI,C,2025-12-12,44.0000,5,5,0,0,0.0,0,0.0,0.8700
AMD,C,2027-06-17,240.0000,5,5,0,0,0.0,0,0.0,89.8000
SNOW,P,2025-11-14,220.0000,5,5,0,0,0.0,0,0.0,0.0600
TMO,P,2025-12-19,530.0000,5,5,0,0,0.0,0,0.0,2.3800
RGTI,C,2026-05-15,55.0000,5,5,0,0,0.0,0,0.0,4.2200
SEDG,P,2025-11-21,32.5000,5,5,0,0,0.0,0,0.0,0.2000
TMO,P,2025-12-19,520.0000,5,5,0,0,0.0,0,0.0,1.6700
XSP,P,2025-12-04,675.0000,5,5,0,0,0.0,0,0.0,5.2200
XSP,P,2026-01-16,650.0000,5,5,0,0,0.0,0,0.0,7.0800
TQQQ,C,2025-11-28,100.0000,5,5,0,0,0.0,0,0.0,13.2500
AMD,P,2027-01-15,150.0000,5,5,0,0,0.0,0,0.0,11.5000
RGTI,P,2026-01-16,33.0000,5,5,0,0,0.0,0,0.0,7.4500
AMD,P,2026-03-20,100.0000,5,5,0,0,0.0,0,0.0,0.3700
SEDG,P,2025-12-19,32.5000,5,5,0,0,0.0,0,0.0,1.2100
SMH,C,2027-12-17,490.0000,5,5,0,0,0.0,0,0.0,33.9900
AMD,P,2026-06-18,155.0000,5,5,0,0,0.0,0,0.0,5.3500
RGTI,C,2027-01-15,60.0000,5,5,0,0,0.0,0,0.0,7.2500
RGTI,C,2025-11-28,35.0000,5,5,0,0,0.0,0,0.0,0.8900
WMT,C,2025-12-26,113.0000,5,5,0,0,0.0,0,0.0,1.0300
WMT,C,2026-01-16,155.0000,5,5,0,0,0.0,0,0.0,0.0600
SERV,P,2026-01-16,5.0000,5,5,0,0,0.0,0,0.0,0.1500
WMT,P,2026-06-18,100.0000,5,5,0,0,0.0,0,0.0,6.2100
AMD,P,2025-12-19,145.0000,5,5,0,0,0.0,0,0.0,0.2000
AMD,C,2027-06-17,360.0000,5,5,0,0,0.0,0,0.0,52.6600
TSLL,P,2025-12-05,14.5000,5,5,0,0,0.0,0,0.0,0.3500
AMD,P,2025-11-14,100.0000,5,5,0,0,0.0,0,0.0,0.0200
AMD,C,2025-11-14,327.5000,5,5,0,0,0.0,0,0.0,0.0100
AMD,P,2025-12-19,90.0000,5,5,0,0,0.0,0,0.0,0.0400
SMH,C,2025-12-05,380.0000,5,5,0,0,0.0,0,0.0,4.1400
